Date andTime	 Date	                 Time	  Site	Location	          Depth	Sample	Param	   Name	          Qualifier	  Val	  Units	 QC    
31/05/2006 12:50	31/05/2006	12:50:00	33143	surface (3.0m tube)		30613	929	Total Nitrogen		0.63	mg/L
31/05/2006 12:50	31/05/2006	12:50:00	33143	surface (3.0m tube)		30613	940	Total Phosphorus		0.03	mg/L
31/05/2006 12:50	31/05/2006	12:50:00	33143	bottom		30614	315	Ammonia Nitrogen		0.018	mg/L
31/05/2006 12:50	31/05/2006	12:50:00	33143	bottom		30614	754	Nitrogen Oxides		0.12	mg/L
31/05/2006 12:50	31/05/2006	12:50:00	33143	bottom		30614	851	Filt Reac Phosphorus	<	0.002	mg/L
31/05/2006 12:50	31/05/2006	12:50:00	33143	bottom		30614	852	Suspended Solids		12	mg/L
31/05/2006 12:50	31/05/2006	12:50:00	33143	bottom		30614	929	Total Nitrogen		0.62	mg/L
31/05/2006 12:50	31/05/2006	12:50:00	33143	bottom		30614	940	Total Phosphorus		0.035	mg/L
31/05/2006 13:50	31/05/2006	13:50:00	33142	surface (3.0m tube)		30611	315	Ammonia Nitrogen		0.003	mg/L
31/05/2006 13:50	31/05/2006	13:50:00	33142	surface (3.0m tube)		30611	754	Nitrogen Oxides		0.008	mg/L
31/05/2006 13:50	31/05/2006	13:50:00	33142	surface (3.0m tube)		30611	851	Filt Reac Phosphorus	<	0.002	mg/L
31/05/2006 13:50	31/05/2006	13:50:00	33142	surface (3.0m tube)		30611	852	Suspended Solids		9	mg/L
31/05/2006 13:50	31/05/2006	13:50:00	33142	surface (3.0m tube)		30611	929	Total Nitrogen		0.53	mg/L
31/05/2006 13:50	31/05/2006	13:50:00	33142	surface (3.0m tube)		30611	940	Total Phosphorus		0.026	mg/L
31/05/2006 13:50	31/05/2006	13:50:00	33142	bottom		30612	315	Ammonia Nitrogen		0.002	mg/L
31/05/2006 13:50	31/05/2006	13:50:00	33142	bottom		30612	754	Nitrogen Oxides		0.004	mg/L
31/05/2006 13:50	31/05/2006	13:50:00	33142	bottom		30612	851	Filt Reac Phosphorus	<	0.002	mg/L
31/05/2006 13:50	31/05/2006	13:50:00	33142	bottom		30612	852	Suspended Solids		13	mg/L
31/05/2006 13:50	31/05/2006	13:50:00	33142	bottom		30612	929	Total Nitrogen		0.52	mg/L
31/05/2006 13:50	31/05/2006	13:50:00	33142	bottom		30612	940	Total Phosphorus		0.028	mg/L
31/05/2006 14:30	31/05/2006	14:30:00	30017	surface (3.0m tube)		30599	315	Ammonia Nitrogen		0.012	mg/L
31/05/2006 14:30	31/05/2006	14:30:00	30017	surface (3.0m tube)		30599	754	Nitrogen Oxides		0.012	mg/L
31/05/2006 14:30	31/05/2006	14:30:00	30017	surface (3.0m tube)		30599	851	Filt Reac Phosphorus	<	0.002	mg/L
31/05/2006 14:30	31/05/2006	14:30:00	30017	surface (3.0m tube)		30599	852	Suspended Solids		10	mg/L
31/05/2006 14:30	31/05/2006	14:30:00	30017	surface (3.0m tube)		30599	929	Total Nitrogen		0.5	mg/L
31/05/2006 14:30	31/05/2006	14:30:00	30017	surface (3.0m tube)		30599	940	Total Phosphorus		0.024	mg/L
31/05/2006 14:30	31/05/2006	14:30:00	30017	bottom		30600	315	Ammonia Nitrogen		0.039	mg/L
31/05/2006 14:30	31/05/2006	14:30:00	30017	bottom		30600	754	Nitrogen Oxides		0.018	mg/L
31/05/2006 14:30	31/05/2006	14:30:00	30017	bottom		30600	851	Filt Reac Phosphorus	<	0.002	mg/L
31/05/2006 14:30	31/05/2006	14:30:00	30017	bottom		30600	852	Suspended Solids		16	mg/L
31/05/2006 14:30	31/05/2006	14:30:00	30017	bottom		30600	929	Total Nitrogen		0.52	mg/L
31/05/2006 14:30	31/05/2006	14:30:00	30017	bottom		30600	940	Total Phosphorus		0.029	mg/L
31/05/2006 15:00	31/05/2006	15:00:00	33141	surface (3.0m tube)		30609	315	Ammonia Nitrogen	<	0.002	mg/L
31/05/2006 15:00	31/05/2006	15:00:00	33141	surface (3.0m tube)		30609	754	Nitrogen Oxides		0.002	mg/L
31/05/2006 15:00	31/05/2006	15:00:00	33141	surface (3.0m tube)		30609	851	Filt Reac Phosphorus	<	0.002	mg/L
31/05/2006 15:00	31/05/2006	15:00:00	33141	surface (3.0m tube)		30609	852	Suspended Solids		4	mg/L
31/05/2006 15:00	31/05/2006	15:00:00	33141	surface (3.0m tube)		30609	929	Total Nitrogen		0.47	mg/L
31/05/2006 15:00	31/05/2006	15:00:00	33141	surface (3.0m tube)		30609	940	Total Phosphorus		0.023	mg/L
31/05/2006 15:00	31/05/2006	15:00:00	33141	bottom		30610	315	Ammonia Nitrogen	<	0.002	mg/L
31/05/2006 15:00	31/05/2006	15:00:00	33141	bottom		30610	754	Nitrogen Oxides		0.003	mg/L
31/05/2006 15:00	31/05/2006	15:00:00	33141	bottom		30610	851	Filt Reac Phosphorus	<	0.002	mg/L
31/05/2006 15:00	31/05/2006	15:00:00	33141	bottom		30610	852	Suspended Solids		6	mg/L
31/05/2006 15:00	31/05/2006	15:00:00	33141	bottom		30610	929	Total Nitrogen		0.47	mg/L
31/05/2006 15:00	31/05/2006	15:00:00	33141	bottom		30610	940	Total Phosphorus		0.023	mg/L
31/05/2006 15:30	31/05/2006	15:30:00	33140	surface (3.0m tube)		30607	315	Ammonia Nitrogen	<	0.002	mg/L
31/05/2006 15:30	31/05/2006	15:30:00	33140	surface (3.0m tube)		30607	754	Nitrogen Oxides		0.007	mg/L
31/05/2006 15:30	31/05/2006	15:30:00	33140	surface (3.0m tube)		30607	851	Filt Reac Phosphorus	<	0.002	mg/L
31/05/2006 15:30	31/05/2006	15:30:00	33140	surface (3.0m tube)		30607	852	Suspended Solids		4	mg/L
31/05/2006 15:30	31/05/2006	15:30:00	33140	surface (3.0m tube)		30607	929	Total Nitrogen		0.45	mg/L
31/05/2006 15:30	31/05/2006	15:30:00	33140	surface (3.0m tube)		30607	940	Total Phosphorus		0.019	mg/L
31/05/2006 15:30	31/05/2006	15:30:00	33140	bottom		30608	315	Ammonia Nitrogen		0.003	mg/L
31/05/2006 15:30	31/05/2006	15:30:00	33140	bottom		30608	754	Nitrogen Oxides		0.004	mg/L
31/05/2006 15:30	31/05/2006	15:30:00	33140	bottom		30608	851	Filt Reac Phosphorus	<	0.002	mg/L
31/05/2006 15:30	31/05/2006	15:30:00	33140	bottom		30608	852	Suspended Solids		11	mg/L
31/05/2006 15:30	31/05/2006	15:30:00	33140	bottom		30608	929	Total Nitrogen		0.47	mg/L
31/05/2006 15:30	31/05/2006	15:30:00	33140	bottom		30608	940	Total Phosphorus		0.021	mg/L
6/06/2006 9:30	6/06/2006	9:30:00	30018	surface (3.0m tube)		30556	409	Total (CYANOPHYTES)		78200	Cells/mL
6/06/2006 10:20	6/06/2006	10:20:00	30001	surface (3.0m tube)		30553	409	Total (CYANOPHYTES)		69100	Cells/mL
6/06/2006 10:20	6/06/2006	10:20:00	30001	surface (3.0m tube)		30553	863	Total Algal Count		76500	Cells/mL
6/06/2006 10:40	6/06/2006	10:40:00	30004	surface (3.0m tube)		30555	409	Total (CYANOPHYTES)		13000	Cells/mL
6/06/2006 10:40	6/06/2006	10:40:00	30009	surface (3.0m tube)		30557	409	Total (CYANOPHYTES)		9970	Cells/mL
20/06/2006 12:00	20/06/2006	12:00:00	30018	surface (3.0m tube)		30572	409	Total (CYANOPHYTES)		80200	Cells/mL
21/06/2006 7:50	21/06/2006	7:50:00	30009	surface (3.0m tube)		30579	409	Total (CYANOPHYTES)		3520	Cells/mL
21/06/2006 9:15	21/06/2006	9:15:00	30001	surface (3.0m tube)		30664	302	Secchi Disc Depth		1.75	m
21/06/2006 9:15	21/06/2006	9:15:00	30001	surface (3.0m tube)		30664	315	Ammonia Nitrogen		0.017	mg/L
21/06/2006 9:15	21/06/2006	9:15:00	30001	surface (3.0m tube)		30573	409	Total (CYANOPHYTES)		81700	Cells/mL
21/06/2006 9:15	21/06/2006	9:15:00	30001	surface (3.0m tube)		30664	466	Chlorophyll a		10	µg/L
21/06/2006 9:15	21/06/2006	9:15:00	30001	surface (3.0m tube)		30664	754	Nitrogen Oxides		0.027	mg/L
21/06/2006 9:15	21/06/2006	9:15:00	30001	surface (3.0m tube)		30664	851	Filt Reac Phosphorus	<	0.002	mg/L
21/06/2006 9:15	21/06/2006	9:15:00	30001	surface (3.0m tube)		30573	863	Total Algal Count		87800	Cells/mL
21/06/2006 9:15	21/06/2006	9:15:00	30001	surface (3.0m tube)		30664	929	Total Nitrogen		0.44	mg/L
21/06/2006 9:15	21/06/2006	9:15:00	30001	surface (3.0m tube)		30664	940	Total Phosphorus		0.015	mg/L
21/06/2006 9:30	21/06/2006	9:30:00	30001	bottom		30665	315	Ammonia Nitrogen		0.017	mg/L
21/06/2006 9:30	21/06/2006	9:30:00	30001	bottom		30665	754	Nitrogen Oxides		0.027	mg/L
21/06/2006 9:30	21/06/2006	9:30:00	30001	bottom		30665	851	Filt Reac Phosphorus	<	0.002	mg/L
21/06/2006 9:30	21/06/2006	9:30:00	30001	bottom		30665	929	Total Nitrogen		0.44	mg/L
21/06/2006 9:30	21/06/2006	9:30:00	30001	bottom		30665	940	Total Phosphorus		0.015	mg/L
21/06/2006 9:50	21/06/2006	9:50:00	30015	surface (3.0m tube)		30670	302	Secchi Disc Depth		2.5	m
21/06/2006 9:50	21/06/2006	9:50:00	30015	surface (3.0m tube)		30576	409	Total (CYANOPHYTES)		116000	Cells/mL
21/06/2006 9:50	21/06/2006	9:50:00	30015	surface (3.0m tube)		30670	466	Chlorophyll a		8	µg/L
21/06/2006 9:50	21/06/2006	9:50:00	30015	surface (3.0m tube)		30670	852	Suspended Solids		3	mg/L
21/06/2006 9:50	21/06/2006	9:50:00	30015	surface (3.0m tube)		30576	863	Total Algal Count		122000	Cells/mL
21/06/2006 9:50	21/06/2006	9:50:00	30015	surface (3.0m tube)		30670	929	Total Nitrogen		0.44	mg/L
21/06/2006 9:50	21/06/2006	9:50:00	30015	surface (3.0m tube)		30670	940	Total Phosphorus		0.017	mg/L
21/06/2006 10:10	21/06/2006	10:10:00	30015	bottom		30671	852	Suspended Solids		4	mg/L
21/06/2006 10:10	21/06/2006	10:10:00	30015	bottom		30671	929	Total Nitrogen		0.45	mg/L
21/06/2006 10:10	21/06/2006	10:10:00	30015	bottom		30671	940	Total Phosphorus		0.016	mg/L
21/06/2006 10:40	21/06/2006	10:40:00	30016	surface (3.0m tube)		30668	302	Secchi Disc Depth		1.75	m
21/06/2006 10:40	21/06/2006	10:40:00	30016	surface (3.0m tube)		30575	409	Total (CYANOPHYTES)		93800	Cells/mL
21/06/2006 10:40	21/06/2006	10:40:00	30016	surface (3.0m tube)		30668	466	Chlorophyll a		5	µg/L
21/06/2006 10:40	21/06/2006	10:40:00	30016	surface (3.0m tube)		30668	852	Suspended Solids		4	mg/L
21/06/2006 10:40	21/06/2006	10:40:00	30016	surface (3.0m tube)		30575	863	Total Algal Count		97500	Cells/mL
21/06/2006 10:40	21/06/2006	10:40:00	30016	surface (3.0m tube)		30668	929	Total Nitrogen		0.44	mg/L
21/06/2006 10:40	21/06/2006	10:40:00	30016	surface (3.0m tube)		30668	940	Total Phosphorus		0.018	mg/L
21/06/2006 10:50	21/06/2006	10:50:00	30016	bottom		30669	852	Suspended Solids		4	mg/L
21/06/2006 10:50	21/06/2006	10:50:00	30016	bottom		30669	929	Total Nitrogen		0.43	mg/L
21/06/2006 10:50	21/06/2006	10:50:00	30016	bottom		30669	940	Total Phosphorus		0.018	mg/L
21/06/2006 11:15	21/06/2006	11:15:00	30017	surface (3.0m tube)		30666	302	Secchi Disc Depth		1.2	m
21/06/2006 11:15	21/06/2006	11:15:00	30017	surface (3.0m tube)		30574	409	Total (CYANOPHYTES)		146000	Cells/mL
21/06/2006 11:15	21/06/2006	11:15:00	30017	surface (3.0m tube)		30666	466	Chlorophyll a		12	µg/L
21/06/2006 11:15	21/06/2006	11:15:00	30017	surface (3.0m tube)		30574	863	Total Algal Count		156000	Cells/mL
21/06/2006 11:15	21/06/2006	11:15:00	30017	surface (3.0m tube)		30666	929	Total Nitrogen		0.53	mg/L
21/06/2006 11:15	21/06/2006	11:15:00	30017	surface (3.0m tube)		30666	940	Total Phosphorus		0.027	mg/L
21/06/2006 11:20	21/06/2006	11:20:00	30017	bottom		30667	852	Suspended Solids		7	mg/L
21/06/2006 11:20	21/06/2006	11:20:00	30017	bottom		30667	929	Total Nitrogen		0.53	mg/L
21/06/2006 11:20	21/06/2006	11:20:00	30017	bottom		30667	940	Total Phosphorus		0.027	mg/L
21/06/2006 11:55	21/06/2006	11:55:00	30004	surface (3.0m tube)		30578	409	Total (CYANOPHYTES)		36000	Cells/mL
4/07/2006 9:30	4/07/2006	9:30:00	30018	surface (3.0m tube)		30708	409	Total (CYANOPHYTES)		255	Cells/mL
4/07/2006 10:15	4/07/2006	10:15:00	30001	surface (3.0m tube)		30705	409	Total (CYANOPHYTES)		23600	Cells/mL
4/07/2006 10:15	4/07/2006	10:15:00	30004	surface (3.0m tube)		30707	409	Total (CYANOPHYTES)		3010	Cells/mL
4/07/2006 10:15	4/07/2006	10:15:00	30001	surface (3.0m tube)		30705	863	Total Algal Count		29100	Cells/mL
4/07/2006 10:45	4/07/2006	10:45:00	30009	surface (3.0m tube)		30709	409	Total (CYANOPHYTES)		2130	Cells/mL
11/07/2006 11:25	11/07/2006	11:25:00	30004	surface (3.0m tube)		30777	315	Ammonia Nitrogen		0.15	mg/L
11/07/2006 11:25	11/07/2006	11:25:00	30004	surface (3.0m tube)		30777	754	Nitrogen Oxides		0.17	mg/L
11/07/2006 11:25	11/07/2006	11:25:00	30004	surface (3.0m tube)		30777	851	Filt Reac Phosphorus		0.011	mg/L
11/07/2006 11:25	11/07/2006	11:25:00	30004	surface (3.0m tube)		30777	852	Suspended Solids		6	mg/L
11/07/2006 11:25	11/07/2006	11:25:00	30004	surface (3.0m tube)		30777	929	Total Nitrogen		0.7	mg/L
11/07/2006 11:25	11/07/2006	11:25:00	30004	surface (3.0m tube)		30777	940	Total Phosphorus		0.029	mg/L
11/07/2006 11:40	11/07/2006	11:40:00	30004	bottom		30778	315	Ammonia Nitrogen		0.13	mg/L
11/07/2006 11:40	11/07/2006	11:40:00	30004	bottom		30778	754	Nitrogen Oxides		0.17	mg/L
11/07/2006 11:40	11/07/2006	11:40:00	30004	bottom		30778	851	Filt Reac Phosphorus		0.011	mg/L
11/07/2006 11:40	11/07/2006	11:40:00	30004	bottom		30778	852	Suspended Solids		6	mg/L
11/07/2006 11:40	11/07/2006	11:40:00	30004	bottom		30778	929	Total Nitrogen		0.68	mg/L
11/07/2006 11:40	11/07/2006	11:40:00	30004	bottom		30778	940	Total Phosphorus		0.027	mg/L
11/07/2006 12:10	11/07/2006	12:10:00	33144	surface (3.0m tube)		30771	315	Ammonia Nitrogen		0.099	mg/L
11/07/2006 12:10	11/07/2006	12:10:00	33144	surface (3.0m tube)		30771	754	Nitrogen Oxides		0.16	mg/L
11/07/2006 12:10	11/07/2006	12:10:00	33144	surface (3.0m tube)		30771	851	Filt Reac Phosphorus		0.008	mg/L
11/07/2006 12:10	11/07/2006	12:10:00	33144	surface (3.0m tube)		30771	852	Suspended Solids		19	mg/L
11/07/2006 12:10	11/07/2006	12:10:00	33144	surface (3.0m tube)		30771	929	Total Nitrogen		0.67	mg/L
11/07/2006 12:10	11/07/2006	12:10:00	33144	surface (3.0m tube)		30771	940	Total Phosphorus		0.024	mg/L
11/07/2006 12:25	11/07/2006	12:25:00	33144	bottom		30772	315	Ammonia Nitrogen		0.095	mg/L
11/07/2006 12:25	11/07/2006	12:25:00	33144	bottom		30772	754	Nitrogen Oxides		0.16	mg/L
11/07/2006 12:25	11/07/2006	12:25:00	33144	bottom		30772	851	Filt Reac Phosphorus		0.007	mg/L
11/07/2006 12:25	11/07/2006	12:25:00	33144	bottom		30772	852	Suspended Solids		9	mg/L
11/07/2006 12:25	11/07/2006	12:25:00	33144	bottom		30772	929	Total Nitrogen		0.65	mg/L
11/07/2006 12:25	11/07/2006	12:25:00	33144	bottom		30772	940	Total Phosphorus		0.025	mg/L
11/07/2006 13:00	11/07/2006	13:00:00	33143	surface (3.0m tube)		30773	315	Ammonia Nitrogen		0.076	mg/L
11/07/2006 13:00	11/07/2006	13:00:00	33143	surface (3.0m tube)		30773	754	Nitrogen Oxides		0.15	mg/L
11/07/2006 13:00	11/07/2006	13:00:00	33143	surface (3.0m tube)		30773	851	Filt Reac Phosphorus		0.007	mg/L
11/07/2006 13:00	11/07/2006	13:00:00	33143	surface (3.0m tube)		30773	852	Suspended Solids		8	mg/L
11/07/2006 13:00	11/07/2006	13:00:00	33143	surface (3.0m tube)		30773	929	Total Nitrogen		0.63	mg/L
11/07/2006 13:00	11/07/2006	13:00:00	33143	surface (3.0m tube)		30773	940	Total Phosphorus		0.022	mg/L
11/07/2006 13:00	11/07/2006	13:00:00	30017	bottom		30780	315	Ammonia Nitrogen		0.049	mg/L
11/07/2006 13:00	11/07/2006	13:00:00	30017	bottom		30780	754	Nitrogen Oxides		0.059	mg/L
11/07/2006 13:00	11/07/2006	13:00:00	30017	bottom		30780	851	Filt Reac Phosphorus		0.002	mg/L
11/07/2006 13:00	11/07/2006	13:00:00	30017	bottom		30780	852	Suspended Solids		11	mg/L
11/07/2006 13:00	11/07/2006	13:00:00	30017	bottom		30780	929	Total Nitrogen		0.54	mg/L
11/07/2006 13:00	11/07/2006	13:00:00	30017	bottom		30780	940	Total Phosphorus		0.02	mg/L
11/07/2006 13:15	11/07/2006	13:15:00	33143	bottom		30774	315	Ammonia Nitrogen		0.12	mg/L
11/07/2006 13:15	11/07/2006	13:15:00	33143	bottom		30774	754	Nitrogen Oxides		0.14	mg/L
11/07/2006 13:15	11/07/2006	13:15:00	33143	bottom		30774	851	Filt Reac Phosphorus		0.007	mg/L
11/07/2006 13:15	11/07/2006	13:15:00	33143	bottom		30774	852	Suspended Solids		13	mg/L
11/07/2006 13:15	11/07/2006	13:15:00	33143	bottom		30774	929	Total Nitrogen		0.67	mg/L
11/07/2006 13:15	11/07/2006	13:15:00	33143	bottom		30774	940	Total Phosphorus		0.027	mg/L
11/07/2006 14:00	11/07/2006	14:00:00	33142	surface (3.0m tube)		30775	315	Ammonia Nitrogen		0.063	mg/L
11/07/2006 14:00	11/07/2006	14:00:00	33142	surface (3.0m tube)		30775	754	Nitrogen Oxides		0.08	mg/L
11/07/2006 14:00	11/07/2006	14:00:00	33142	surface (3.0m tube)		30775	851	Filt Reac Phosphorus		0.006	mg/L
11/07/2006 14:00	11/07/2006	14:00:00	33142	surface (3.0m tube)		30775	852	Suspended Solids		9	mg/L
11/07/2006 14:00	11/07/2006	14:00:00	33142	surface (3.0m tube)		30775	929	Total Nitrogen		0.74	mg/L
11/07/2006 14:00	11/07/2006	14:00:00	33142	surface (3.0m tube)		30775	940	Total Phosphorus		0.02	mg/L
11/07/2006 14:15	11/07/2006	14:15:00	33142	bottom		30776	315	Ammonia Nitrogen		0.067	mg/L
11/07/2006 14:15	11/07/2006	14:15:00	33142	bottom		30776	754	Nitrogen Oxides		0.076	mg/L
11/07/2006 14:15	11/07/2006	14:15:00	33142	bottom		30776	851	Filt Reac Phosphorus		0.006	mg/L
11/07/2006 14:15	11/07/2006	14:15:00	33142	bottom		30776	852	Suspended Solids		8	mg/L
11/07/2006 14:15	11/07/2006	14:15:00	33142	bottom		30776	929	Total Nitrogen		0.53	mg/L
11/07/2006 14:15	11/07/2006	14:15:00	33142	bottom		30776	940	Total Phosphorus		0.019	mg/L
11/07/2006 14:45	11/07/2006	14:45:00	30017	surface (3.0m tube)		30779	315	Ammonia Nitrogen		0.037	mg/L
11/07/2006 14:45	11/07/2006	14:45:00	30017	surface (3.0m tube)		30779	754	Nitrogen Oxides		0.07	mg/L
11/07/2006 14:45	11/07/2006	14:45:00	30017	surface (3.0m tube)		30779	851	Filt Reac Phosphorus		0.003	mg/L
11/07/2006 14:45	11/07/2006	14:45:00	30017	surface (3.0m tube)		30779	852	Suspended Solids		8	mg/L
11/07/2006 14:45	11/07/2006	14:45:00	30017	surface (3.0m tube)		30779	929	Total Nitrogen		0.52	mg/L
11/07/2006 14:45	11/07/2006	14:45:00	30017	surface (3.0m tube)		30779	940	Total Phosphorus		0.019	mg/L
12/07/2006 12:00	12/07/2006	12:00:00	33141	surface (3.0m tube)		30789	315	Ammonia Nitrogen		0.023	mg/L
12/07/2006 12:00	12/07/2006	12:00:00	33141	surface (3.0m tube)		30789	754	Nitrogen Oxides		0.004	mg/L
12/07/2006 12:00	12/07/2006	12:00:00	33141	surface (3.0m tube)		30789	851	Filt Reac Phosphorus	<	0.002	mg/L
12/07/2006 12:00	12/07/2006	12:00:00	33141	surface (3.0m tube)		30789	852	Suspended Solids		9	mg/L
12/07/2006 12:00	12/07/2006	12:00:00	33141	surface (3.0m tube)		30789	929	Total Nitrogen		0.42	mg/L
12/07/2006 12:00	12/07/2006	12:00:00	33141	surface (3.0m tube)		30789	940	Total Phosphorus		0.013	mg/L
12/07/2006 12:10	12/07/2006	12:10:00	33141	bottom		30790	315	Ammonia Nitrogen		0.034	mg/L
12/07/2006 12:10	12/07/2006	12:10:00	33141	bottom		30790	754	Nitrogen Oxides		0.005	mg/L
12/07/2006 12:10	12/07/2006	12:10:00	33141	bottom		30790	851	Filt Reac Phosphorus	<	0.002	mg/L
12/07/2006 12:10	12/07/2006	12:10:00	33141	bottom		30790	852	Suspended Solids		10	mg/L
12/07/2006 12:10	12/07/2006	12:10:00	33141	bottom		30790	929	Total Nitrogen		0.45	mg/L
12/07/2006 12:10	12/07/2006	12:10:00	33141	bottom		30790	940	Total Phosphorus		0.015	mg/L
12/07/2006 12:50	12/07/2006	12:50:00	33140	surface (3.0m tube)		30787	315	Ammonia Nitrogen	<	0.002	mg/L
12/07/2006 12:50	12/07/2006	12:50:00	33140	surface (3.0m tube)		30787	754	Nitrogen Oxides	<	0.002	mg/L
12/07/2006 12:50	12/07/2006	12:50:00	33140	surface (3.0m tube)		30787	851	Filt Reac Phosphorus	<	0.002	mg/L
12/07/2006 12:50	12/07/2006	12:50:00	33140	surface (3.0m tube)		30787	852	Suspended Solids		10	mg/L
12/07/2006 12:50	12/07/2006	12:50:00	33140	surface (3.0m tube)		30787	929	Total Nitrogen		0.54	mg/L
12/07/2006 12:50	12/07/2006	12:50:00	33140	surface (3.0m tube)		30787	940	Total Phosphorus		0.017	mg/L
12/07/2006 13:00	12/07/2006	13:00:00	33140	bottom		30788	315	Ammonia Nitrogen		0.003	mg/L
12/07/2006 13:00	12/07/2006	13:00:00	33140	bottom		30788	754	Nitrogen Oxides	<	0.002	mg/L
12/07/2006 13:00	12/07/2006	13:00:00	33140	bottom		30788	851	Filt Reac Phosphorus	<	0.002	mg/L
12/07/2006 13:00	12/07/2006	13:00:00	33140	bottom		30788	852	Suspended Solids		12	mg/L
12/07/2006 13:00	12/07/2006	13:00:00	33140	bottom		30788	929	Total Nitrogen		0.45	mg/L
12/07/2006 13:00	12/07/2006	13:00:00	33140	bottom		30788	940	Total Phosphorus		0.018	mg/L
12/07/2006 13:40	12/07/2006	13:40:00	33139	surface (3.0m tube)		30785	315	Ammonia Nitrogen	<	0.002	mg/L
12/07/2006 13:40	12/07/2006	13:40:00	33139	surface (3.0m tube)		30785	754	Nitrogen Oxides	<	0.002	mg/L
12/07/2006 13:40	12/07/2006	13:40:00	33139	surface (3.0m tube)		30785	851	Filt Reac Phosphorus	<	0.002	mg/L
12/07/2006 13:40	12/07/2006	13:40:00	33139	surface (3.0m tube)		30785	852	Suspended Solids		7	mg/L
12/07/2006 13:40	12/07/2006	13:40:00	33139	surface (3.0m tube)		30785	929	Total Nitrogen		0.43	mg/L
12/07/2006 13:40	12/07/2006	13:40:00	33139	surface (3.0m tube)		30785	940	Total Phosphorus		0.017	mg/L
12/07/2006 13:55	12/07/2006	13:55:00	33139	bottom		30786	315	Ammonia Nitrogen		0.016	mg/L
12/07/2006 13:55	12/07/2006	13:55:00	33139	bottom		30786	754	Nitrogen Oxides		0.012	mg/L
12/07/2006 13:55	12/07/2006	13:55:00	33139	bottom		30786	851	Filt Reac Phosphorus	<	0.002	mg/L
12/07/2006 13:55	12/07/2006	13:55:00	33139	bottom		30786	852	Suspended Solids		10	mg/L
12/07/2006 13:55	12/07/2006	13:55:00	33139	bottom		30786	929	Total Nitrogen		0.43	mg/L
12/07/2006 13:55	12/07/2006	13:55:00	33139	bottom		30786	940	Total Phosphorus		0.017	mg/L
12/07/2006 14:20	12/07/2006	14:20:00	30016	surface (3.0m tube)		30781	315	Ammonia Nitrogen		0.011	mg/L
12/07/2006 14:20	12/07/2006	14:20:00	30016	surface (3.0m tube)		30781	754	Nitrogen Oxides		0.014	mg/L
12/07/2006 14:20	12/07/2006	14:20:00	30016	surface (3.0m tube)		30781	851	Filt Reac Phosphorus	<	0.002	mg/L
12/07/2006 14:20	12/07/2006	14:20:00	30016	surface (3.0m tube)		30781	852	Suspended Solids		8	mg/L
12/07/2006 14:20	12/07/2006	14:20:00	30016	surface (3.0m tube)		30781	929	Total Nitrogen		0.46	mg/L
12/07/2006 14:20	12/07/2006	14:20:00	30016	surface (3.0m tube)		30781	940	Total Phosphorus		0.018	mg/L
12/07/2006 14:35	12/07/2006	14:35:00	30016	bottom		30782	315	Ammonia Nitrogen		0.021	mg/L
12/07/2006 14:35	12/07/2006	14:35:00	30016	bottom		30782	754	Nitrogen Oxides		0.014	mg/L
12/07/2006 14:35	12/07/2006	14:35:00	30016	bottom		30782	851	Filt Reac Phosphorus	<	0.002	mg/L
12/07/2006 14:35	12/07/2006	14:35:00	30016	bottom		30782	852	Suspended Solids		11	mg/L
12/07/2006 14:35	12/07/2006	14:35:00	30016	bottom		30782	929	Total Nitrogen		0.44	mg/L
12/07/2006 14:35	12/07/2006	14:35:00	30016	bottom		30782	940	Total Phosphorus		0.018	mg/L
12/07/2006 15:05	12/07/2006	15:05:00	33137	surface (3.0m tube)		30783	315	Ammonia Nitrogen	<	0.002	mg/L
12/07/2006 15:05	12/07/2006	15:05:00	33137	surface (3.0m tube)		30783	754	Nitrogen Oxides		0.017	mg/L
12/07/2006 15:05	12/07/2006	15:05:00	33137	surface (3.0m tube)		30783	851	Filt Reac Phosphorus	<	0.002	mg/L
12/07/2006 15:05	12/07/2006	15:05:00	33137	surface (3.0m tube)		30783	852	Suspended Solids		8	mg/L
12/07/2006 15:05	12/07/2006	15:05:00	33137	surface (3.0m tube)		30783	929	Total Nitrogen		0.41	mg/L
12/07/2006 15:05	12/07/2006	15:05:00	33137	surface (3.0m tube)		30783	940	Total Phosphorus		0.012	mg/L
12/07/2006 15:20	12/07/2006	15:20:00	33137	bottom		30784	315	Ammonia Nitrogen		0.007	mg/L
12/07/2006 15:20	12/07/2006	15:20:00	33137	bottom		30784	754	Nitrogen Oxides		0.021	mg/L
12/07/2006 15:20	12/07/2006	15:20:00	33137	bottom		30784	851	Filt Reac Phosphorus	<	0.002	mg/L
12/07/2006 15:20	12/07/2006	15:20:00	33137	bottom		30784	852	Suspended Solids		9	mg/L
12/07/2006 15:20	12/07/2006	15:20:00	33137	bottom		30784	929	Total Nitrogen		0.42	mg/L
12/07/2006 15:20	12/07/2006	15:20:00	33137	bottom		30784	940	Total Phosphorus		0.014	mg/L
13/07/2006 9:30	13/07/2006	9:30:00	33138	surface (3.0m tube)		30791	315	Ammonia Nitrogen	<	0.002	mg/L
13/07/2006 9:30	13/07/2006	9:30:00	33138	surface (3.0m tube)		30791	754	Nitrogen Oxides	<	0.002	mg/L
13/07/2006 9:30	13/07/2006	9:30:00	33138	surface (3.0m tube)		30791	851	Filt Reac Phosphorus	<	0.002	mg/L
